"","GSM5319592_200121140049_R01C02","GSM5319603_3999356129_R02C02","GSM5319604_3999547012_R02C01","GSM5319607_3999547012_R03C02","GSM5319609_3999547016_R02C01","GSM5319613_3999547017_R02C01","GSM5319615_3999547017_R04C01","GSM5319616_3999547017_R06C01","pValues_wilcox_first50k","corrected_pValues_BH","corrected_pValues_Bonf"
"cg14091531",0.779786277838809,0.632013919095259,0.634098472565919,0.666806282722513,0.596165933375236,0.63931762794476,0.701517015170152,0.713821618428825,0.0285714285714286,0.996460956409655,1
"cg14216876",0.923500530785563,0.93257472826087,0.953203944388306,0.925267820354347,0.97158706534975,0.933366065792242,0.892559849182642,0.93171134872669,0.0285714285714286,0.996460956409655,1
"cg14220678",0.853296463396885,0.52572347266881,0.725153275250081,0.807764928015105,0.74313408723748,0.738029350104822,0.848064833749905,0.870929497312678,0.0285714285714286,0.996460956409655,1
"cg14524775",0.944379143354177,0.884791897452128,0.921040139247851,0.935561017737328,0.903774981495189,0.928056126363692,0.938742906591669,0.938793629654292,0.0285714285714286,0.996460956409655,1
"cg14599857",0.969058950067039,0.955373001776199,0.96002205679625,0.972686025408348,0.910123706134814,0.962129237288136,0.968528804425844,0.962793555434189,0.0285714285714286,0.996460956409655,1
"cg14655532",0.900615006150062,0.863035430988895,0.792468619246862,0.905543283896077,0.779894875164258,0.866377611351991,0.94085296254021,0.896571428571429,0.0285714285714286,0.996460956409655,1
"cg15325070",0.811945687151715,0.83786265148733,0.919732916607473,0.790136789056875,0.935977616853193,0.870281341048425,0.745073002831289,0.835389273883797,0.0285714285714286,0.996460956409655,1
"cg15386434",0.146154573834074,0.253204496154605,0.257805812119847,0.225459710080296,0.355948762483717,0.281232412980774,0.108979531949233,0.102454444031238,0.0285714285714286,0.996460956409655,1
"cg15491247",0.531283264340627,0.612316130640738,0.725133120340788,0.53925692253768,0.714828897338403,0.555201071958398,0.404118647269979,0.401314536102115,0.0285714285714286,0.996460956409655,1
"cg15522425",0.711478988539203,0.774168895682079,0.797272392185772,0.675559087297083,0.778406946017365,0.758519521552697,0.662398878909485,0.728793720738089,0.0285714285714286,0.996460956409655,1
"cg15528490",0.0734312416555407,0.14123006833713,0.106934623495844,0.0833997536410405,0.12756052141527,0.0997538840178434,0.073490813648294,0.0790357636830666,0.0285714285714286,0.996460956409655,1
"cg15575098",0.699720670391061,0.597292724196278,0.602040816326531,0.627694859038143,0.555680539932508,0.604506065857886,0.727404824179018,0.636235294117647,0.0285714285714286,0.996460956409655,1
"cg15622158",0.551150895140665,0.531289111389237,0.442076798269335,0.558090663464425,0.483271375464684,0.335287431955494,0.544148711449092,0.69310071371927,0.0285714285714286,0.996460956409655,1
"cg15651650",0.08,0.163887565507384,0.10187767242982,0.0647237289693849,0.26290832455216,0.100772002058672,0.0607480476777641,0.0889310747663551,0.0285714285714286,0.996460956409655,1
"cg15699552",0.156707356042692,0.192761605035405,0.242800788954635,0.168863458329076,0.306501547987616,0.208985676215856,0.18055820752046,0.161790618765382,0.0285714285714286,0.996460956409655,1
"cg15707544",0.0765977443609023,0.129768392370572,0.0975413139862959,0.0794592812396967,0.159851301115242,0.0980016424856282,0.0896510940272028,0.0886802295252999,0.0285714285714286,0.996460956409655,1
"cg15712177",0.813454395377631,0.912971306616078,0.945994978170878,0.876036689185478,0.897721764420746,0.929748822605965,0.828073191698391,0.837463017751479,0.0285714285714286,0.996460956409655,1
"cg15930240",0.790316573556797,0.675,0.655717761557178,0.741194828354882,0.429522081064731,0.685383502170767,0.685728493286922,0.719057815845824,0.0285714285714286,0.996460956409655,1
"cg16057915",0.869589657110736,0.779986962190352,0.626961483594864,0.904910741119192,0.627081824764663,0.488750969743988,0.888087134104833,0.852039666441289,0.0285714285714286,0.996460956409655,1
"cg16254190",0.907187587625012,0.88021778584392,0.894427971336793,0.899363057324841,0.849203020134228,0.804234789600643,0.899816392825197,0.903639917586772,0.0285714285714286,0.996460956409655,1
"cg16619049",0.472541507024266,0.526082677165354,0.504681524462614,0.437715240298124,0.594993916217626,0.48135784716516,0.460764056798699,0.403287872194468,0.0285714285714286,0.996460956409655,1
"cg16632891",0.0616129387171306,0.0806939681258826,0.0837969699563468,0.0533718216435327,0.0705754614549403,0.0631276901004304,0.0562755399883246,0.0567584303271376,0.0285714285714286,0.996460956409655,1
"cg16732616",0.0255702158126215,0.0319195594613473,0.0288101411696917,0.0252824700749525,0.0348605577689243,0.0297365988909427,0.0258318630252727,0.0225951154676856,0.0285714285714286,0.996460956409655,1
"cg17031493",0.0708924103419516,0.117816091954023,0.100531823640419,0.058893800023892,0.113072519083969,0.0838491840180079,0.0613393359594823,0.0535966149506347,0.0285714285714286,0.996460956409655,1
"cg17075937",0.0268422807602534,0.0451854160174509,0.0316461468308254,0.0255398230439534,0.0776323616894705,0.0303640849478939,0.0229283054003724,0.0196140966353054,0.0285714285714286,0.996460956409655,1
"cg17122213",0.31760371897202,0.460471817035837,0.561653907702954,0.267763117140556,0.683029823172341,0.493971729490022,0.286016068707577,0.416663564275343,0.0285714285714286,0.996460956409655,1
"cg17163168",0.0683517640863612,0.126919769013392,0.151529190094177,0.120807999007308,0.147501213003396,0.178539874774808,0.065438169201783,0.054412629104039,0.0285714285714286,0.996460956409655,1
"cg17325094",0.970673830311171,0.925727866904338,0.954604786076867,0.957375905019021,0.908654998801247,0.956479987521143,0.956492182188987,0.956943431547636,0.0285714285714286,0.996460956409655,1
"cg17442483",0.870362983645792,0.67608286252354,0.808153477218225,0.830669546436285,0.703759398496241,0.669142471303174,0.847627737226277,0.809061488673139,0.0285714285714286,0.996460956409655,1
"cg17480077",0.349389596602972,0.381607652290653,0.419767095766054,0.245328514071539,0.382009785472337,0.355290032679739,0.297054373943223,0.245566166439291,0.0285714285714286,0.996460956409655,1
"cg17745197",0.866968325791855,0.817777777777778,0.759350393700787,0.907813871817384,0.341353383458647,0.569245463228271,0.909881422924901,0.841320215804507,0.0285714285714286,0.996460956409655,1
"cg17757848",0.954957046668215,0.949152542372881,0.951801535735381,0.97054433276943,0.953778599491565,0.951015531660693,0.969652265542676,0.969425981873112,0.0285714285714286,0.996460956409655,1
"cg17879856",0.655240933929458,0.449346405228758,0.457698370993169,0.540484140233723,0.460885956644675,0.431628581791803,0.544827586206897,0.565939278937381,0.0285714285714286,0.996460956409655,1
"cg17932598",0.654941144264988,0.451306413301663,0.501984941820671,0.577857917433738,0.514710855596889,0.486923192544717,0.629635945093358,0.547575547191874,0.0285714285714286,0.996460956409655,1
"cg18139020",0.0228785023356347,0.0240114629191329,0.0233703002434406,0.0210577332854242,0.0441844043175628,0.0251374705420267,0.0147865168539326,0.0146429046415747,0.0285714285714286,0.996460956409655,1
"cg18184071",0.776923076923077,0.457240592930445,0.503164556962025,0.682125422455877,0.455908289241623,0.376141953619115,0.790471785383904,0.686970172684458,0.0285714285714286,0.996460956409655,1
"cg18187148",0.956977262594739,0.93972602739726,0.941070354780517,0.959312458681411,0.891223733003708,0.92238507661559,0.949273806968591,0.943948344552823,0.0285714285714286,0.996460956409655,1
"cg18229556",0.835190615835777,0.732064421669107,0.744466800804829,0.876439539347409,0.560353287536801,0.77382146439318,0.828784648187633,0.77818314483765,0.0285714285714286,0.996460956409655,1
"cg18792022",0.096709717097171,0.247531861425238,0.142161100196464,0.0885664903367726,0.305343511450382,0.306120009562515,0.122292714942026,0.116985082439152,0.0285714285714286,0.996460956409655,1
"cg18947553",0.407982791586998,0.567424857839155,0.608826887556688,0.420943623825022,0.561700656757691,0.590634875035909,0.407030807030807,0.485021238542365,0.0285714285714286,0.996460956409655,1
"cg19022697",0.499417701863354,0.512210012210012,0.741797421621461,0.400666819958611,0.650538671648914,0.641367806505421,0.396122849052494,0.484747810329206,0.0285714285714286,0.996460956409655,1
"cg19236794",0.480202933715672,0.425573314801946,0.290885924149303,0.442764366308056,0.328705594120049,0.238563347795046,0.443007428075864,0.429125420961323,0.0285714285714286,0.996460956409655,1
"cg19802390",0.526374985940839,0.709889453241709,0.672041978626736,0.534092140921409,0.732944606413994,0.650345508390918,0.583231019050259,0.562535923669387,0.0285714285714286,0.996460956409655,1
"cg19827875",0.915586123952343,0.955482868211659,0.961766313788805,0.640655105973025,0.935363892239646,0.971687311335485,0.816201166696129,0.752139490183516,0.0285714285714286,0.996460956409655,1
"cg19856705",0.954201567144015,0.918624161073825,0.935818554711063,0.947501458292825,0.887755102040816,0.936274509803922,0.942865028981507,0.946956212175151,0.0285714285714286,0.996460956409655,1
"cg19911801",0.783027384893169,0.819834994843589,0.817743506945411,0.706478353042499,0.89794864132175,0.840137037747523,0.696383678205376,0.74721729814546,0.0285714285714286,0.996460956409655,1
"cg20138680",0.799103808812547,0.706477732793522,0.695050558807877,0.772165312610385,0.543065693430657,0.771320495185695,0.775912173070714,0.787458379578246,0.0285714285714286,0.996460956409655,1
"cg20290360",0.818714555765595,0.773638968481375,0.799540347293156,0.907385324747595,0.690102758247702,0.707807570977918,0.838171402643072,0.811279069767442,0.0285714285714286,0.996460956409655,1
"cg20449590",0.25,0.283973758200562,0.352035579883681,0.188118811881188,0.556752278376139,0.278320090805902,0.120952788475253,0.179780527667523,0.0285714285714286,0.996460956409655,1
"cg20593826",0.653251954987602,0.593806265754411,0.618614061709661,0.713262099308611,0.439964157706093,0.529781850509471,0.743407569340074,0.75119804400978,0.0285714285714286,0.996460956409655,1
"cg20594982",0.758045614351393,0.893889498719356,0.916012181439333,0.686125642331374,0.91352607641602,0.846431267298499,0.59503877439704,0.781450041747843,0.0285714285714286,0.996460956409655,1
"cg20772512",0.325786858089453,0.464945936519009,0.356894956038871,0.317686874632137,0.373828647925033,0.343486206596467,0.311642932489451,0.228120175751098,0.0285714285714286,0.996460956409655,1
"cg20800956",0.0522227017695296,0.182683982683983,0.127995489145757,0.089070650244422,0.137975499677627,0.178888523512003,0.0587478089395267,0.0846964334607701,0.0285714285714286,0.996460956409655,1
"cg20806427",0.380337729878756,0.193478812484141,0.217709684209097,0.324257146085188,0.194386788196011,0.189771615107323,0.418937514935274,0.336821245550703,0.0285714285714286,0.996460956409655,1
"cg20996351",0.0436419647441383,0.164744645799012,0.168604651162791,0.0397930180016034,0.191156149239982,0.222802169685805,0.0629235927801955,0.0451135145668908,0.0285714285714286,0.996460956409655,1
"cg21582695",0.524814855753288,0.428643384822028,0.469644334160463,0.515018397536983,0.512043795620438,0.420185440421,0.602505873140172,0.513674750135585,0.0285714285714286,0.996460956409655,1
"cg21607076",0.075846974694141,0.108666959964804,0.111375032990235,0.0881430363864492,0.220846233230134,0.0928979074191503,0.0859427230964715,0.0830253757083025,0.0285714285714286,0.996460956409655,1
"cg21908208",0.12900274473925,0.15997277059224,0.168887811969954,0.111667187988739,0.262745098039216,0.133322714240204,0.133052459907584,0.115683229813665,0.0285714285714286,0.996460956409655,1
"cg22351924",0.859384615384615,0.833976833976834,0.807111707480711,0.870544952862727,0.817654639175258,0.803247004252029,0.881533101045296,0.856875934230194,0.0285714285714286,0.996460956409655,1
"cg22721579",0.479208681455872,0.823498785144047,0.82502146257707,0.581977977573492,0.863704819277108,0.59973026689381,0.445901311180062,0.370350725982895,0.0285714285714286,0.996460956409655,1
"cg22819672",0.938495017752835,0.917777777777778,0.924171670002224,0.950817715172496,0.910618436406068,0.932401466544455,0.935007602884191,0.949539271610355,0.0285714285714286,0.996460956409655,1
"cg22851880",0.499116607773852,0.574140168721609,0.649610454888163,0.512321411448845,0.681193331383445,0.6199077795169,0.407679374120715,0.493441064638783,0.0285714285714286,0.996460956409655,1
"cg22876643",0.0451112877583466,0.0853571428571429,0.0457193515704154,0.039681368933471,0.0877790389708664,0.0526268197847907,0.0347607718741739,0.0259680675353276,0.0285714285714286,0.996460956409655,1
"cg23025459",0.640175113655498,0.741858445505862,0.705211304122375,0.612963764977624,0.774038461538462,0.733718617946806,0.648144492696407,0.529452355561132,0.0285714285714286,0.996460956409655,1
"cg23093692",0.676960585127997,0.813538075838295,0.835582010582011,0.575152190688502,0.857060684498131,0.82303664921466,0.678772756676832,0.747652980432078,0.0285714285714286,0.996460956409655,1
"cg23226852",0.0456688787984632,0.0750533749384135,0.0510123168256916,0.048704309208921,0.0504349280695885,0.0565434565434565,0.0450355397601066,0.0405126994731389,0.0285714285714286,0.996460956409655,1
"cg23236404",0.021256038647343,0.042037186742118,0.0626142595978062,0.0303010428280973,0.11067835118468,0.0447118763176388,0.0334229205430363,0.0365147553231229,0.0285714285714286,0.996460956409655,1
"cg23281527",0.894753220887534,0.954546864819584,0.963376493747747,0.887474035943285,0.971854482832849,0.959634334560133,0.887887564846265,0.949024127667659,0.0285714285714286,0.996460956409655,1
"cg23394673",0.0867535020889653,0.0592662276575729,0.0354261405310254,0.106768245555924,0.0479606476737036,0.0466316858496953,0.110529489214564,0.0856809224930667,0.0285714285714286,0.996460956409655,1
"cg23610373",0.176789998737215,0.079237067667114,0.132468128209697,0.211985801102114,0.0605477648964714,0.0880886164510098,0.208696473484485,0.16409820384738,0.0285714285714286,0.996460956409655,1
"cg23618179",0.64681128496918,0.541149943630214,0.575499304835257,0.602985666815454,0.548538433778419,0.578270974798341,0.606809470124014,0.619643395836972,0.0285714285714286,0.996460956409655,1
"cg23666378",0.526262455666273,0.598579641528576,0.615749179730222,0.491933162447055,0.599276345545002,0.556205941591138,0.482256551996446,0.538020277481323,0.0285714285714286,0.996460956409655,1
"cg23801396",0.936353906528719,0.946168352477284,0.969728370897019,0.934452314957397,0.949245980304528,0.942506642546215,0.931348132106118,0.942405553404502,0.0285714285714286,0.996460956409655,1
"cg23926439",0.587458286985539,0.646345941975762,0.836600977264467,0.566182557002032,0.8,0.613308098416177,0.549628298341639,0.601122726132731,0.0285714285714286,0.996460956409655,1
"cg23952578",0.902724968314322,0.870417193426043,0.885066861590059,0.966652901094363,0.733540372670807,0.816891241578441,0.962163252951266,0.896345116836429,0.0285714285714286,0.996460956409655,1
"cg23989110",0.615104570100697,0.762677484787018,0.788006165055345,0.583643343948097,0.806129429470516,0.754885404101327,0.667526396389135,0.724580017683466,0.0285714285714286,0.996460956409655,1
"cg24033491",0.92486377975337,0.89237668161435,0.849204208254653,0.944303338171263,0.713507625272331,0.907171037363657,0.930257132793237,0.909380428488709,0.0285714285714286,0.996460956409655,1
"cg24090393",0.935880873053648,0.905307994757536,0.913639214551069,0.926188840546523,0.924918227772822,0.92131945712373,0.937363679828789,0.94068793293716,0.0285714285714286,0.996460956409655,1
"cg24141233",0.102946194972131,0.203382480485689,0.157254106406649,0.102372942994818,0.210042161747796,0.122322059259147,0.108037274315667,0.0972200208119414,0.0285714285714286,0.996460956409655,1
